experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,v2_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,remaining_move_capacity,stable_time_target,uncertain_time_target,unstable_time_target,final_policy_target,committed_time_limit,hard_time_cap,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,stop_reason,policy_stopped_at_iteration_boundary,nodes,cutoffs,incomplete_iteration_nodes,incomplete_node_fraction,iteration_nodes,iteration_times,iteration_best_moves,iteration_scores,iteration_root_gaps,stability_class,time_multiplier,best_move_changed,absolute_score_change,observed_root_score_gap,instability_signal_count,stability_reason,predicted_next_iteration_time,prediction_time_growth,prediction_node_growth,prediction_clamped_growth
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,54,60,black,fixed,white,8/p6p/6p1/1p1R4/2k1KP1P/8/P6P/8 b - - 0 30,h7h5,h5,600,8.0,5.2851019999798154,54,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10025909999967553,0.00025909999967552166,5.18484289998014,1,2,True,deadline_timeout,False,102,1,94,0.9215686274509803,8,0.009962700,h7h5,600,0,uncertain,1.0,,,0,0,insufficient_cross_depth_history,,,,
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,55,61,white,search_aware,white,8/p7/6p1/1p1R3p/2k1KP1P/8/P6P/8 w - - 0 31,d5d4,Rd4+,596,8.0,5.380771200012532,53,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.06869390000065323,0.0,5.312077300011879,2,2,False,predicted_next_iteration_exceeds_target,True,74,18,0,0.0,20|54,0.017988800|0.050448800,d5b5|d5d4,684|596,22|0,unstable,2.0,True,88,0,3,best_move_changed+large_score_change+narrow_root_gap,0.15270376013489695,2.8044561063008735,2.7,2.7517324519313937
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,56,62,black,fixed,white,8/p7/6p1/1p5p/2kRKP1P/8/P6P/8 b - - 1 31,c4c5,Kc5,604,8.0,5.18484289998014,53,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10010910000710282,0.0001091000071028192,5.084733799973037,2,3,True,deadline_timeout,False,109,28,84,0.7706422018348624,2|23,0.002424700|0.021103400,c4c5|c4c5,596|604,5|1,stable,1.0,False,8,1,1,narrow_root_gap,0.18570992008317264,8.703509729068928,11.5,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,57,63,white,search_aware,white,8/p7/6p1/1pk4p/3RKP1P/8/P6P/8 w - - 2 32,d4d5,Rd5+,600,8.0,5.312077300011879,52,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.046532799999113195,0.0,5.265544500012766,2,2,False,predicted_next_iteration_exceeds_target,True,57,17,0,0.0,18|39,0.017595700|0.028745700,d4d5|d4d5,604|600,4|1,stable,0.8,False,4,1,1,narrow_root_gap,0.0594901131252677,1.6336775456142691,2.1666666666666665,1.8813916875983718
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,58,64,black,fixed,white,8/p7/6p1/1pkR3p/4KP1P/8/P6P/8 b - - 3 32,c5c4,Kc4,684,8.0,5.084733799973037,52,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10104049999790732,0.0010404999979073126,4.98369329997513,2,3,True,deadline_timeout,False,106,5,54,0.5094339622641509,4|48,0.006279000|0.036954400,c5c4|c5c4,600|684,7|5,uncertain,1.0,False,84,5,2,large_score_change+narrow_root_gap,0.32519871998811145,5.885395769243047,12.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,59,65,white,search_aware,white,8/p7/6p1/1p1R3p/2k1KP1P/8/P6P/8 w - - 4 33,d5d4,Rd4+,596,8.0,5.265544500012766,51,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.06663859999389388,0.0,5.198905900018872,2,2,False,predicted_next_iteration_exceeds_target,True,74,18,0,0.0,20|54,0.017956000|0.048413800,d5b5|d5d4,684|596,22|0,unstable,2.0,True,88,0,3,best_move_changed+large_score_change+narrow_root_gap,0.14368900141289578,2.696246380794589,2.7,2.698122537644536
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,60,66,black,fixed,white,8/p7/6p1/1p5p/2kRKP1P/8/P6P/8 b - - 5 33,c4c5,Kc5,592,8.0,4.98369329997513,51,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10010630000033416,0.00010630000033415299,4.883586999974796,3,4,True,deadline_timeout,False,103,17,5,0.04854368932038835,2|23|73,0.002982500|0.022212100|0.069426800,c4c5|c4c5|c4c5,596|600|592,5|5|7,stable,1.0,False,8,7,1,narrow_root_gap,0.2405393371268865,3.1256297251218546,3.1739130434782608,3.149678865161911
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,61,67,white,search_aware,white,8/p7/6p1/1pk4p/3RKP1P/8/P6P/8 w - - 6 34,h2h3,h3,592,8.0,5.198905900018872,50,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.0693637999938801,0.0,5.129542100024992,2,2,False,predicted_next_iteration_exceeds_target,True,75,14,0,0.0,18|57,0.018297400|0.050810200,a2a4|h2h3,600|592,2|0,uncertain,1.0,True,8,0,2,best_move_changed+narrow_root_gap,0.16573930975897033,2.776908193906269,3.1666666666666665,2.9653908029189875
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,62,68,black,fixed,white,8/p7/6p1/1pk4p/3RKP1P/7P/P7/8 b - - 0 34,a7a5,a5,598,8.0,4.883586999974796,50,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10119200000190176,0.0011920000019017551,4.782394999972894,2,3,True,deadline_timeout,False,108,12,41,0.37962962962962965,6|61,0.007839400|0.053891000,a7a5|a7a5,592|598,2|4,stable,1.0,False,6,4,1,narrow_root_gap,0.47424080002820124,6.874378140625793,10.166666666666666,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,63,69,white,search_aware,white,8/8/6p1/ppk4p/3RKP1P/7P/P7/8 w - - 0 35,d4d5,Rd5+,596,8.0,5.129542100024992,49,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.04668149999633897,0.0,5.082860600028653,2,2,False,predicted_next_iteration_exceeds_target,True,54,16,0,0.0,17|37,0.015966100|0.030468800,d4d5|d4d5,598|596,2|1,stable,0.8,False,2,1,1,narrow_root_gap,0.06830503044575116,1.9083433034731683,2.176470588235294,2.038002225775313
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,64,70,black,fixed,white,8/8/6p1/ppkR3p/4KP1P/7P/P7/8 b - - 1 35,c5c4,Kc4,680,8.0,4.782394999972894,49,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10103989999333862,0.0010398999933386166,4.681355099979555,2,3,True,deadline_timeout,False,101,5,51,0.504950495049505,4|46,0.005132300|0.040853500,c5c4|c5c4,596|680,7|5,uncertain,1.0,False,84,5,2,large_score_change+narrow_root_gap,0.3595108000212349,7.960076367117247,11.5,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,65,71,white,search_aware,white,8/8/6p1/pp1R3p/2k1KP1P/7P/P7/8 w - - 2 36,a2a3,a3,594,8.0,5.082860600028653,48,0.08000000000000002,0.1,0.2,0.2,0.2,0.2,0.20050730000366457,0.000507300003664557,4.882353300024988,2,3,True,deadline_timeout,False,243,24,178,0.7325102880658436,19|46,0.014379400|0.036825300,d5b5|a2a3,680|594,22|2,unstable,2.0,True,86,2,3,best_move_changed+large_score_change+narrow_root_gap,0.10086578165701347,2.5609761183958573,2.4210526315789473,2.4900317208527945
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,66,72,black,fixed,white,8/8/6p1/pp1R3p/2k1KP1P/P6P/8/8 b - - 0 36,a5a4,a4,682,8.0,4.681355099979555,48,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.1001105000032112,0.00011050000321119469,4.581244599976344,2,3,True,deadline_timeout,False,117,26,65,0.5555555555555556,5|47,0.006442800|0.038809800,g6g5|a5a4,594|682,4|5,unstable,1.0,True,88,5,3,best_move_changed+large_score_change+narrow_root_gap,0.32124131444226783,6.023747448208684,9.4,7.524840597192848
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,67,73,white,search_aware,white,8/8/6p1/1p1R3p/p1k1KP1P/P6P/8/8 w - - 0 37,d5d4,Rd4+,594,8.0,4.882353300024988,47,0.08000000000000002,0.1,0.2,0.2,0.2,0.2,0.20052710000891238,0.0005271000089123734,4.681826200016076,2,3,True,deadline_timeout,False,249,27,195,0.7831325301204819,17|37,0.014649400|0.024931600,d5b5|d5d4,682|594,22|1,unstable,2.0,True,88,1,3,best_move_changed+large_score_change+narrow_root_gap,0.05278182391696276,1.7018854020990275,2.176470588235294,1.9246047703919706
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,68,74,black,fixed,white,8/8/6p1/1p5p/p1kRKP1P/P6P/8/8 b - - 1 37,c4b3,Kb3,579,8.0,4.581244599976344,47,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10100229999807198,0.0010022999980719705,4.480242299978272,3,4,True,deadline_timeout,False,128,32,10,0.078125,3|24|91,0.003491300|0.021036700|0.067955400,c4c5|c4c5|c4b3,594|656|579,3|3|19,unstable,1.0,True,77,19,3,best_move_changed+large_score_change+narrow_root_gap,0.26161034491379076,3.2303260495346207,3.7916666666666665,3.4997599352649083
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,69,75,white,search_aware,white,8/8/6p1/1p5p/p2RKP1P/Pk5P/8/8 w - - 2 38,d4d3,Rd3+,579,8.0,4.681826200016076,46,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.04695170000195503,0.0,4.634874500014121,2,2,False,predicted_next_iteration_exceeds_target,True,54,14,0,0.0,16|38,0.014779400|0.031928700,d4a4|d4d3,671|579,62|66,uncertain,1.0,True,92,66,2,best_move_changed+large_score_change,0.07955508517327886,2.1603515715703163,2.375,2.265134649966642
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,70,76,black,fixed,white,8/8/6p1/1p5p/p3KP1P/Pk1R3P/8/8 b - - 3 38,b3c4,Kc4,598,8.0,4.480242299978272,46,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10019739999552257,0.00019739999552256804,4.3800448999827495,2,3,True,deadline_timeout,False,108,19,52,0.48148148148148145,4|52,0.005876400|0.049155300,b3c4|b3c4,579|598,11|7,stable,1.0,False,19,7,1,narrow_root_gap,0.43256664002547046,8.364866247026022,13.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,71,77,white,search_aware,white,8/8/6p1/1p5p/p1k1KP1P/P2R3P/8/8 w - - 4 39,d3d4,Rd4+,594,8.0,4.634874500014121,45,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.04291449999436736,0.0,4.591960000019753,2,2,False,predicted_next_iteration_exceeds_target,True,52,15,0,0.0,16|36,0.013861300|0.028817200,d3d5|d3d4,598|594,8|0,uncertain,1.0,True,4,0,2,best_move_changed+narrow_root_gap,0.06855823583548923,2.0789680619018376,2.25,2.1627940584528926
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,72,78,black,fixed,white,8/8/6p1/1p5p/p1kRKP1P/P6P/8/8 b - - 5 39,c4c5,Kc5,656,8.0,4.3800448999827495,45,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.1001927000033902,0.00019270000339019489,4.279852199979359,2,3,True,deadline_timeout,False,112,17,85,0.7589285714285714,3|24,0.003756600|0.022392400,c4c5|c4c5,594|656,3|3,stable,1.0,False,62,3,1,narrow_root_gap,0.1700948506233497,5.960815615671578,8.0,6.905543057962395
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,73,79,white,search_aware,white,8/8/6p1/1pk4p/p2RKP1P/P6P/8/8 w - - 6 40,e4e5,Ke5,590,8.0,4.591960000019753,44,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.049208399999770336,0.0,4.542751600019983,2,2,False,predicted_next_iteration_exceeds_target,True,58,11,0,0.0,15|43,0.014977200|0.033786500,d4a4|e4e5,656|590,56|9,uncertain,1.0,True,66,9,2,best_move_changed+narrow_root_gap,0.09451065566646441,2.255862244131071,2.8666666666666667,2.5429913684168106
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,74,80,black,fixed,white,8/8/6p1/1pk1K2p/p2R1P1P/P6P/8/8 b - - 7 40,c5c6,Kc6,659,8.0,4.279852199979359,44,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10064330000022892,0.0006433000002289135,4.17920889997913,2,3,True,deadline_timeout,False,105,20,76,0.7238095238095238,4|25,0.003928300|0.017999500,b5b4|c5c6,590|659,2|16,uncertain,1.0,True,69,16,2,best_move_changed+narrow_root_gap,0.10595489678871584,4.5820074938122035,6.25,5.351406061618411
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,75,81,white,search_aware,white,8/8/2k3p1/1p2K2p/p2R1P1P/P6P/8/8 w - - 8 41,d4d5,Rd5,593,8.0,4.542751600019983,43,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.06409629998961464,0.0,4.478655300030368,2,2,False,predicted_next_iteration_exceeds_target,True,60,12,0,0.0,15|45,0.017441800|0.046371300,d4a4|d4d5,659|593,63|0,uncertain,1.0,True,66,0,2,best_move_changed+narrow_root_gap,0.14405607197023243,2.65863041768658,3.0,2.8241620444053384
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,76,82,black,fixed,white,8/8/2k3p1/1p1RK2p/p4P1P/P6P/8/8 b - - 9 41,c6b7,Kb7,687,8.0,4.17920889997913,43,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10132750000047963,0.0013275000004796256,4.077881399978651,2,3,True,deadline_timeout,False,83,12,37,0.4457831325301205,5|41,0.007374900|0.050171900,g6g5|c6b7,593|687,4|0,unstable,1.0,True,94,0,3,best_move_changed+large_score_change+narrow_root_gap,0.4122041552639848,6.803061736460397,8.2,7.468942779200765
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,77,83,white,search_aware,white,8/1k6/6p1/1p1RK2p/p4P1P/P6P/8/8 w - - 10 42,d5b5,Rxb5+,679,8.0,4.478655300030368,42,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.06005179999920074,0.0,4.418603500031168,2,2,False,predicted_next_iteration_exceeds_target,True,50,14,0,0.0,15|35,0.021332200|0.038225900,d5b5|d5b5,687|679,82|64,stable,0.8,False,8,64,0,no_instability_signal,0.08598047372074838,1.791934259936699,2.3333333333333335,2.0447933733882007
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,78,84,black,fixed,white,8/1k6/6p1/1R2K2p/p4P1P/P6P/8/8 b - - 0 42,b7c6,Kc6,707,8.0,4.077881399978651,42,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10078209999483079,0.0007820999948307816,3.97709929998382,2,3,True,deadline_timeout,False,119,11,29,0.24369747899159663,6|84,0.006550800|0.071410200,b7c6|b7c6,679|707,10|0,stable,1.0,False,28,0,1,narrow_root_gap,0.6284097599214875,10.900989195693866,14.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,79,85,white,search_aware,white,8/8/2k3p1/1R2K2p/p4P1P/P6P/8/8 w - - 1 43,b5d5,Rd5,705,8.0,4.418603500031168,41,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.053991100008715875,0.0,4.364612400022452,2,2,False,predicted_next_iteration_exceeds_target,True,62,10,0,0.0,15|47,0.013723000|0.040032700,b5d5|b5d5,707|705,18|20,stable,0.8,False,2,20,1,narrow_root_gap,0.1331354701221606,2.917197407293863,3.1333333333333333,3.0233345623975256
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,80,86,black,fixed,white,8/8/2k3p1/3RK2p/p4P1P/P6P/8/8 b - - 2 43,c6b7,Kb7,717,8.0,3.97709929998382,41,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10036169999511912,0.0003616999951191191,3.876737599988701,2,3,True,deadline_timeout,False,92,10,44,0.4782608695652174,4|44,0.004820500|0.046748800,g6g5|c6b7,705|717,4|6,uncertain,1.0,True,12,6,2,best_move_changed+narrow_root_gap,0.4113894399954006,9.697915171659002,11.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,81,87,white,search_aware,white,8/1k6/6p1/3RK2p/p4P1P/P6P/8/8 w - - 3 44,e5e4,Ke4,717,8.0,4.364612400022452,40,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10008439999364782,8.43999936478157e-05,4.264528000028804,1,2,True,deadline_timeout,False,87,7,71,0.8160919540229885,16,0.017319300,e5e4,717,4,uncertain,1.0,,,4,0,insufficient_cross_depth_history,,,,
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,82,88,black,fixed,white,8/1k6/6p1/3R3p/p3KP1P/P6P/8/8 b - - 4 44,g6g5,g5,713,8.0,3.876737599988701,40,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10062800000014249,0.0006280000001424868,3.7761095999885583,1,2,True,deadline_timeout,False,95,5,86,0.9052631578947369,9,0.013050300,g6g5,713,4,uncertain,1.0,,,4,0,insufficient_cross_depth_history,,,,
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,83,89,white,search_aware,white,8/1k6/8/3R2pp/p3KP1P/P6P/8/8 w - - 0 45,h4g5,hxg5,827,8.0,4.264528000028804,39,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.0777483999991091,0.0,4.186779600029695,2,2,False,predicted_next_iteration_exceeds_target,True,83,20,0,0.0,22|61,0.021551800|0.055819500,h4g5|h4g5,827|827,18|8,stable,0.8,False,0,8,1,narrow_root_gap,0.1645445116981209,2.590015682879344,2.772727272727273,2.679814754924472
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,84,90,black,fixed,white,8/1k6/8/3R2Pp/p3KP2/P6P/8/8 b - - 0 45,b7c6,Kc6,827,8.0,3.7761095999885583,39,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10082759999204427,0.0008275999920442645,3.675281999996514,1,2,True,deadline_timeout,False,120,3,111,0.925,9,0.012298100,b7c6,827,0,uncertain,1.0,,,0,0,insufficient_cross_depth_history,,,,
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,85,91,white,search_aware,white,8/8/2k5/3R2Pp/p3KP2/P6P/8/8 w - - 1 46,h3h4,h4,831,8.0,4.186779600029695,38,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.09064150000631344,0.0,4.096138100023381,2,2,False,selected_time_target_reached,True,98,13,0,0.0,21|77,0.016812000|0.073584500,h3h4|h3h4,831|831,4|4,stable,0.8,False,0,4,1,narrow_root_gap,0.32426361826254485,4.376903401136519,3.6666666666666665,4.006076110630855
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,86,92,black,fixed,white,8/8/2k5/3R2Pp/p3KP1P/P7/8/8 b - - 0 46,c6b7,Kb7,831,8.0,3.675281999996514,38,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10012809999170713,0.00012809999170712572,3.575153900004807,2,3,True,deadline_timeout,False,126,13,66,0.5238095238095238,3|57,0.003514000|0.039090500,c6b7|c6b7,831|831,6|2,stable,1.0,False,0,2,1,narrow_root_gap,0.34399640008341525,11.12421743027828,19.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,87,93,white,search_aware,white,8/1k6/8/3R2Pp/p3KP1P/P7/8/8 w - - 1 47,g5g6,g6,831,8.0,4.096138100023381,37,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10017020000668708,0.0001702000066870768,3.9959679000166943,1,2,True,deadline_timeout,False,87,13,67,0.7701149425287356,20,0.019834500,g5g6,831,4,uncertain,1.0,,,4,0,insufficient_cross_depth_history,,,,
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,88,94,black,fixed,white,8/1k6/6P1/3R3p/p3KP1P/P7/8/8 b - - 0 47,b7c6,Kc6,891,8.0,3.575153900004807,37,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10121219999564346,0.0012121999956434537,3.4739417000091635,2,3,True,deadline_timeout,False,105,5,8,0.0761904761904762,8|89,0.011213600|0.080419900,b7c6|b7c6,831|891,6|6,stable,1.0,False,60,6,1,narrow_root_gap,0.7076951201073826,7.17163978935825,11.125,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,89,95,white,search_aware,white,8/8/2k3P1/3R3p/p3KP1P/P7/8/8 w - - 1 48,d5h5,Rxh5,884,8.0,3.9959679000166943,36,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.07177710000541992,0.0,3.9241908000112744,2,2,False,predicted_next_iteration_exceeds_target,True,78,19,0,0.0,22|56,0.018078700|0.053423400,d5h5|d5h5,891|884,58|45,stable,0.8,False,7,45,0,no_instability_signal,0.16117179597278725,2.9550465462793953,2.5454545454545454,2.7426149316403574
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,90,96,black,fixed,white,8/8/2k3P1/7R/p3KP1P/P7/8/8 b - - 0 48,c6d6,Kd6,924,8.0,3.4739417000091635,36,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10013910000270698,0.00013910000270697664,3.3738026000064565,2,3,True,deadline_timeout,False,93,2,13,0.13978494623655913,5|75,0.007048400|0.073980900,c6d6|c6d6,884|924,13|11,stable,1.0,False,40,11,1,narrow_root_gap,0.6510319200693631,10.496126777894137,15.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,91,97,white,search_aware,white,8/8/3k2P1/7R/p3KP1P/P7/8/8 w - - 1 49,h5d5,Rd5+,930,8.0,3.9241908000112744,35,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.05232919999980368,0.0,3.8718616000114707,2,2,False,predicted_next_iteration_exceeds_target,True,55,16,0,0.0,17|38,0.014224100|0.037856000,h5d5|h5d5,924|930,2|1,stable,0.8,False,6,1,1,narrow_root_gap,0.10156631801816665,2.661398611999509,2.235294117647059,2.4390589706107044
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,92,98,black,fixed,white,8/8/3k2P1/3R4/p3KP1P/P7/8/8 b - - 2 49,d6e6,Ke6,930,8.0,3.3738026000064565,35,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.1012345000053756,0.0012345000053755883,3.272568100001081,2,3,True,deadline_timeout,False,109,1,13,0.11926605504587157,4|92,0.007183000|0.078397600,d6e6|d6e6,930|930,7|9,stable,1.0,False,0,9,1,narrow_root_gap,0.6898988800821827,10.914325500769175,23.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,93,99,white,search_aware,white,8/8/4k1P1/3R4/p3KP1P/P7/8/8 w - - 3 50,g6g7,g7,931,8.0,3.8718616000114707,34,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.06806180000421591,0.0,3.803799800007255,2,2,False,predicted_next_iteration_exceeds_target,True,72,16,0,0.0,21|51,0.019368900|0.048414100,g6g7|g6g7,930|931,2|0,stable,0.8,False,1,0,1,narrow_root_gap,0.13121196564753154,2.4995792217871884,2.4285714285714284,2.4638195310296513
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,94,100,black,fixed,white,8/6P1/4k3/3R4/p3KP1P/P7/8/8 b - - 0 50,e6f6,Kf6,1766,8.0,3.272568100001081,34,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10237219999544322,0.0023721999954432194,3.1701959000056377,2,3,True,deadline_timeout,False,99,14,41,0.41414141414141414,3|55,0.005069000|0.053024000,e6f6|e6f6,931|1766,10|3,uncertain,1.0,False,835,3,2,large_score_change+narrow_root_gap,0.46661119994241745,10.460445833247258,18.333333333333332,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,95,101,white,search_aware,white,8/6P1/5k2/3R4/p3KP1P/P7/8/8 w - - 1 51,g7g8q,g8=Q,1780,8.0,3.803799800007255,33,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.07314249999762978,0.0,3.730657300009625,2,2,False,predicted_next_iteration_exceeds_target,True,75,22,0,0.0,24|51,0.023551000|0.049303600,g7g8q|g7g8q,1766|1780,415|417,stable,0.8,False,14,417,0,no_instability_signal,0.11438930547107591,2.0934822307181586,2.125,2.109182244443587
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,96,102,black,fixed,white,6Q1/8/5k2/3R4/p3KP1P/P7/8/8 b - - 0 51,f6e7,Ke7,1807,8.0,3.1701959000056377,33,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10075440000218805,0.0007544000021880437,3.0694415000034496,2,3,True,deadline_timeout,False,90,15,49,0.5444444444444444,1|40,0.001752000|0.037493400,f6e7|f6e7,1780|1807,|,stable,1.0,False,0,,0,forced_move,0.32994191999314354,21.400342508230075,40.0,8.0
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,97,103,white,search_aware,white,6Q1/4k3/8/3R4/p3KP1P/P7/8/8 w - - 1 52,g8e6,Qe6+,1807,8.0,3.730657300009625,32,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10034099999757018,0.00034099999757017385,3.630316300012055,1,2,True,deadline_timeout,False,89,16,50,0.5617977528089888,39,0.034673300,g8e6,1807,15,uncertain,1.0,,,15,0,insufficient_cross_depth_history,,,,
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,98,104,black,fixed,white,8/4k3/4Q3/3R4/p3KP1P/P7/8/8 b - - 2 52,e7e6,Kxe6,823,8.0,3.0694415000034496,32,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10051499999826774,0.0005149999982677345,2.968926500005182,3,4,True,deadline_timeout,False,104,20,21,0.20192307692307693,2|23|58,0.002986600|0.021214500|0.057407000,e7e6|e7e6|e7e6,822|820|823,989|948|14,stable,1.0,False,3,14,1,narrow_root_gap,0.16495809838057737,2.7060265370082757,2.5217391304347827,2.6122582196958812
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,99,105,white,search_aware,white,8/8/4k3/3R4/p3KP1P/P7/8/8 w - - 0 53,h4h5,h5,823,8.0,3.630316300012055,31,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.06622280000010505,0.0,3.56409350001195,2,2,False,predicted_next_iteration_exceeds_target,True,73,16,0,0.0,20|53,0.017245400|0.048719700,h4h5|h4h5,820|823,2|4,stable,0.8,False,3,4,1,narrow_root_gap,0.14663440937307487,2.825083790929331,2.65,2.7361418175896377
20260805_010412,sa100ms_french_defence_v2_white,french_defence,0.1,100,106,black,fixed,white,8/8/4k3/3R3P/p3KP2/P7/8/8 b - - 0 53,e6f6,Kf6,821,8.0,2.968926500005182,31,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10104120000323746,0.001041200003237458,2.8678853000019444,2,3,True,deadline_timeout,False,110,12,54,0.4909090909090909,3|53,0.004457500|0.043509700,e6f6|e6f6,823|821,8|8,stable,1.0,False,2,8,1,narrow_root_gap,0.38288536000764,9.761009552236278,17.666666666666668,8.0
