experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,dynamic_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,allocated_decision_time,policy_analysis_time,search_time,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,nodes,cutoffs,iteration_nodes,volatility_score,volatility_class,time_multiplier,in_check,legal_move_count,capture_move_count,checking_move_count,absolute_evaluation_swing,diagnostic_volatility_time_not_charged
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,41,47,white,dynamic,white,8/p6p/8/3k4/4p3/8/PrP2PPP/4K2R w K - 0 24,c2c4,c4+,163,4.0,2.6628708000207553,0.05,0.003783099993597716,0.04665420000674203,0.050446600012946874,0.00044660001294687113,2.6124242000078084,1,2,True,43,7,17,0.30000000000000004,normal,1.0,False,17,0,1,600,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,42,48,black,fixed,white,8/p6p/8/3k4/2P1p3/8/Pr3PPP/4K2R b K - 0 24,d5c4,Kxc4,35,4.0,2.9789952999853995,0.05,0.0,0.051700800002436154,0.05170499999076128,0.0017049999907612773,2.927290299994638,2,3,True,45,6,7|26,0.4753333333333333,volatile,1.0,True,7,1,0,42,0.003066299992497079
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,43,49,white,dynamic,white,8/p6p/8/8/2k1p3/8/Pr3PPP/4K2R w K - 0 25,f2f4,f4,35,4.0,2.6124242000078084,0.03,0.003033000000868924,0.027974800002994016,0.031016900000395253,0.0010169000003952544,2.581407300007413,1,2,True,19,0,13,0.13999999999999999,quiet,0.6,False,13,0,0,140,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,44,50,black,fixed,white,8/p6p/8/8/2k1pP2/8/Pr4PP/4K2R b K f3 0 25,b2g2,Rxg2,-71,4.0,2.927290299994638,0.05,0.0,0.05012880000867881,0.05013340000004973,0.00013340000004972985,2.8771568999945885,1,2,True,43,1,26,0.462,volatile,1.0,False,26,3,2,12,0.0029434000025503337
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,45,51,white,dynamic,white,8/p6p/8/8/2k1pP2/8/P5rP/4K2R w K - 0 26,h1f1,Rf1,-61,4.0,2.581407300007413,0.03,0.0013716000103158876,0.029121300001861528,0.030496300008962862,0.0004963000089628633,2.5509109999984503,1,2,True,27,0,9,0.10600000000000001,quiet,0.6,False,9,0,0,106,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,46,52,black,fixed,white,8/p6p/8/8/2k1pP2/8/P5rP/4KR2 b - - 1 26,g2a2,Rxa2,-155,4.0,2.8771568999945885,0.05,0.0,0.05097599999862723,0.0509779999993043,0.0009779999993042993,2.826178899995284,1,2,True,47,0,26,0.27666666666666667,normal,1.0,False,26,2,1,10,0.003115100000286475
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,47,53,white,dynamic,white,8/p6p/8/8/2k1pP2/8/r6P/4KR2 w - - 0 27,f1f3,Rf3,-126,4.0,2.5509109999984503,0.03,0.003085300006205216,0.027720800004317425,0.030815999998594634,0.0008159999985946353,2.5200949999998556,1,2,True,26,0,8,0.094,quiet,0.6,False,8,0,0,94,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,48,54,black,fixed,white,8/p6p/8/8/2k1pP2/5R2/r6P/4K3 b - - 1 27,e4f3,exf3,-638,4.0,2.826178899995284,0.05,0.0,0.050490200010244735,0.05049449999933131,0.0004944999993313076,2.775684399995953,1,2,True,47,5,23,0.3956666666666667,volatile,1.0,False,23,2,2,29,0.003163400004268624
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,49,55,white,dynamic,white,8/p6p/8/8/2k2P2/5p2/r6P/4K3 w - - 0 28,h2h4,h4,-632,4.0,2.5200949999998556,0.05,0.002795499996864237,0.04750280000735074,0.05030690001149196,0.000306900011491959,2.4697880999883637,1,2,True,59,2,5,0.2,normal,1.0,False,5,0,0,512,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,50,56,black,fixed,white,8/p6p/8/8/2k2P1P/5p2/r7/4K3 b - - 0 28,a2e2,Re2+,-662,4.0,2.775684399995953,0.05,0.0,0.05093749999650754,0.05094190000090748,0.0009419000009074779,2.7247424999950454,1,2,True,60,16,25,0.20600000000000002,normal,1.0,False,25,0,3,6,0.004150300010223873
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,51,57,white,dynamic,white,8/p6p/8/8/2k2P1P/5p2/4r3/4K3 w - - 1 29,e1d1,Kd1,-682,4.0,2.4697880999883637,0.09000000000000001,0.0027086000045528635,0.08813260000897571,0.09085160000540782,0.0008516000054078071,2.378936499982956,2,3,True,116,23,2|56,0.38,volatile,1.8,True,2,0,0,30,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,52,58,black,fixed,white,8/p6p/8/8/2k2P1P/5p2/4r3/3K4 b - - 2 29,e2e5,Re5,-682,4.0,2.7247424999950454,0.05,0.0,0.05044350000389386,0.05044780000753235,0.00044780000753234794,2.674294699987513,1,2,True,59,10,27,0.202,normal,1.0,False,27,0,2,2,0.003852599998936057
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,53,59,white,dynamic,white,8/p6p/8/4r3/2k2P1P/5p2/8/3K4 w - - 3 30,f4e5,fxe5,-94,4.0,2.378936499982956,0.03,0.002623599997605197,0.02741799999785144,0.03004979999968782,4.979999968782178e-05,2.348886699983268,1,2,True,29,4,6,0.10533333333333333,quiet,0.6,False,6,1,0,22,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,54,60,black,fixed,white,8/p6p/8/4P3/2k4P/5p2/8/3K4 b - - 0 30,c4d4,Kd4,-106,4.0,2.674294699987513,0.05,0.0,0.05050430000119377,0.05050919999484904,0.0005091999948490383,2.623785499992664,2,3,True,63,11,13|36,0.2,normal,1.0,False,13,0,0,588,0.003438299987465143
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,55,61,white,dynamic,white,8/p6p/8/4P3/3k3P/5p2/8/3K4 w - - 1 31,d1c2,Kc2,-106,4.0,2.348886699983268,0.03,0.002243599999928847,0.027839100002893247,0.030085799997323193,8.579999732319377e-05,2.318800899985945,1,2,True,35,2,6,0.020000000000000004,quiet,0.6,False,6,0,0,20,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,56,62,black,fixed,white,8/p6p/8/4P3/3k3P/5p2/2K5/8 b - - 2 31,d4e5,Kxe5,-231,4.0,2.623785499992664,0.05,0.0,0.0508313000027556,0.05084039999928791,0.000840399999287908,2.572945099993376,2,3,True,66,11,11|30,0.09133333333333332,quiet,1.0,False,11,1,0,8,0.0032095000060508028
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,57,63,white,dynamic,white,8/p6p/8/4k3/7P/5p2/2K5/8 w - - 0 32,c2d3,Kd3,-231,4.0,2.318800899985945,0.03,0.0025926000089384615,0.02741500000411179,0.03001669999503065,1.6699995030650117e-05,2.288784199990914,1,2,True,40,2,9,0.13799999999999998,quiet,0.6,False,9,0,0,138,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,58,64,black,fixed,white,8/p6p/8/4k3/7P/3K1p2/8/8 b - - 1 32,h7h5,h5,-235,4.0,2.572945099993376,0.05,0.0,0.05029129999456927,0.05029359999753069,0.00029359999753068855,2.5226514999958454,2,3,True,73,6,11|59,0.013000000000000001,quiet,1.0,False,11,0,0,13,0.0029759000026388094
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,59,65,white,dynamic,white,8/p7/8/4k2p/7P/3K1p2/8/8 w - - 0 33,d3c4,Kc4,-235,4.0,2.288784199990914,0.03,0.0018521000019973144,0.028523199987830594,0.03038399999786634,0.0003839999978663411,2.258400199993048,1,2,True,38,2,5,0.006,quiet,0.6,False,5,0,0,6,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,60,66,black,fixed,white,8/p7/8/4k2p/2K4P/5p2/8/8 b - - 1 33,a7a5,a5,-243,4.0,2.5226514999958454,0.05,0.0,0.05007549999572802,0.05008089999319054,8.089999319053909e-05,2.472570600002655,2,3,True,66,5,9|44,0.002,quiet,1.0,False,9,0,0,2,0.002580200001830235
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,61,67,white,dynamic,white,8/8/8/p3k2p/2K4P/5p2/8/8 w - - 0 34,c4c5,Kc5,-241,4.0,2.258400199993048,0.03,0.00146159999712836,0.02890099999785889,0.03036620000784751,0.0003662000078475114,2.2280339999852004,2,3,True,38,4,5|28,0.008,quiet,0.6,False,5,0,0,8,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,62,68,black,fixed,white,8/8/8/p1K1k2p/7P/5p2/8/8 b - - 1 34,a5a4,a4,-243,4.0,2.472570600002655,0.05,0.0,0.050647400013986044,0.05065170000307262,0.0006517000030726167,2.421918899999582,2,3,True,67,5,7|38,0.0,quiet,1.0,False,7,0,0,0,0.0027600999892456457
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,63,69,white,dynamic,white,8/8/8/2K1k2p/p6P/5p2/8/8 w - - 0 35,c5c4,Kc4,-243,4.0,2.2280339999852004,0.03,0.0014454999909503385,0.029617699998198077,0.031067000003531575,0.0010670000035315763,2.1969669999816688,1,2,True,38,2,5,0.002,quiet,0.6,False,5,0,0,2,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,64,70,black,fixed,white,8/8/8/4k2p/p1K4P/5p2/8/8 b - - 1 35,e5e4,Ke4,-239,4.0,2.421918899999582,0.05,0.0,0.05064289999427274,0.05064709999714978,0.0006470999971497776,2.3712718000024324,2,3,True,69,11,8|31,0.002,quiet,1.0,False,8,0,0,2,0.002424199992674403
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,65,71,white,dynamic,white,8/8/8/7p/p1K1k2P/5p2/8/8 w - - 2 36,c4c5,Kc5,-241,4.0,2.1969669999816688,0.03,0.002248899996629916,0.027847000004840083,0.030100800009677187,0.00010080000967718772,2.1668661999719916,2,3,True,38,3,4|17,0.002,quiet,0.6,False,4,0,0,2,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,66,72,black,fixed,white,8/8/8/2K4p/p3k2P/5p2/8/8 b - - 3 36,e4e5,Ke5,-243,4.0,2.3712718000024324,0.05,0.0,0.050677699997322634,0.05068219998793211,0.0006821999879321056,2.3205896000145003,2,3,True,63,8,7|25,0.002,quiet,1.0,False,7,0,0,2,0.0029103999986546114
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,67,73,white,dynamic,white,8/8/8/2K1k2p/p6P/5p2/8/8 w - - 4 37,c5c4,Kc4,-243,4.0,2.1668661999719916,0.03,0.0025904000067384914,0.02801710000494495,0.030610999994678423,0.0006109999946784239,2.136255199977313,1,2,True,29,2,5,0.002,quiet,0.6,False,5,0,0,2,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,68,74,black,fixed,white,8/8/8/4k2p/p1K4P/5p2/8/8 b - - 5 37,f3f2,f2,-238,4.0,2.3205896000145003,0.05,0.0,0.050631799997063354,0.05063759999757167,0.0006375999975716667,2.2699520000169287,2,3,True,54,5,8|35,0.002,quiet,1.0,False,8,0,0,2,0.0028782000008504838
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,69,75,white,dynamic,white,8/8/8/4k2p/p1K4P/8/5p2/8 w - - 0 38,c4d3,Kd3,-1066,4.0,2.136255199977313,0.03,0.0023797000030754134,0.0276542000065092,0.03004490000603255,4.4900006032549955e-05,2.1062102999712806,2,3,True,34,3,5|29,0.003,quiet,0.6,False,5,0,0,3,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,70,76,black,fixed,white,8/8/8/4k2p/p6P/3K4/5p2/8 b - - 1 38,f2f1q,f1=Q+,-1076,4.0,2.2699520000169287,0.05,0.0,0.050447200002963655,0.05045179999433458,0.00045179999433457574,2.219500200022594,2,3,True,57,10,11|25,0.202,normal,1.0,False,11,0,2,2,0.003466800000751391
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,71,77,white,dynamic,white,8/8/8/4k2p/p6P/3K4/8/5q2 w - - 0 39,d3e3,Ke3,-1110,4.0,2.1062102999712806,0.09000000000000001,0.0025363000022480264,0.08782719999726396,0.0903729999990901,0.0003729999990900873,2.0158372999721905,2,3,True,103,27,4|35,0.55,volatile,1.8,True,4,0,0,828,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,72,78,black,fixed,white,8/8/8/4k2p/p6P/4K3/8/5q2 b - - 1 39,f1c4,Qc4,-1110,4.0,2.219500200022594,0.05,0.0,0.05069869999715593,0.050700699997833,0.0007006999978329959,2.168799500024761,1,2,True,60,15,27,0.21000000000000002,normal,1.0,False,27,0,9,10,0.0032792999991215765
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,73,79,white,dynamic,white,8/8/8/4k2p/p1q4P/4K3/8/8 w - - 2 40,e3f3,Kf3,-1115,4.0,2.0158372999721905,0.03,0.003064600008656271,0.026990400001523085,0.030059099997743033,5.909999774303398e-05,1.9857781999744475,1,2,True,25,0,3,0.034,quiet,0.6,False,3,0,0,34,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,74,80,black,fixed,white,8/8/8/4k2p/p1q4P/5K2/8/8 b - - 3 40,c4h4,Qxh4,-1187,4.0,2.168799500024761,0.05,0.0,0.05009520000021439,0.05009990000689868,9.990000689867606e-05,2.1186996000178624,1,2,True,50,2,31,0.28833333333333333,normal,1.0,False,31,1,11,5,0.003680599998915568
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,75,81,white,dynamic,white,8/8/8/4k2p/p6q/5K2/8/8 w - - 0 41,f3e3,Ke3,-1178,4.0,1.9857781999744475,0.03,0.002797099994495511,0.027628800002275966,0.030435799999395385,0.0004357999993953865,1.955342399975052,1,2,True,32,1,3,0.072,quiet,0.6,False,3,0,0,72,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,76,82,black,fixed,white,8/8/8/4k2p/p6q/4K3/8/8 b - - 1 41,h4e4,Qe4+,-1229,4.0,2.1186996000178624,0.05,0.0,0.05032359999313485,0.05032670000218786,0.0003267000021878602,2.0683729000156745,1,2,True,57,12,22,0.20900000000000002,normal,1.0,False,22,0,8,9,0.003048099999432452
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,77,83,white,dynamic,white,8/8/8/4k2p/p3q3/4K3/8/8 w - - 2 42,e3f2,Kf2,-1250,4.0,1.955342399975052,0.09000000000000001,0.0026032000023406,0.08837689999199938,0.09098809999704827,0.0009880999970482557,1.8643542999780038,2,3,True,90,10,2|48,0.40099999999999997,volatile,1.8,True,2,0,0,51,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,78,84,black,fixed,white,8/8/8/4k2p/p3q3/8/5K2/8 b - - 3 42,e5d5,Kd5,-1250,4.0,2.0683729000156745,0.05,0.0,0.05080179999640677,0.05080389999784529,0.0008038999978452893,2.0175690000178292,1,2,True,52,1,31,0.221,normal,1.0,False,31,0,10,21,0.0036641999904531986
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,79,85,white,dynamic,white,8/8/8/3k3p/p3q3/8/5K2/8 w - - 4 43,f2g3,Kg3,-1250,4.0,1.8643542999780038,0.03,0.0038163999997777864,0.026310400004149415,0.03013670000655111,0.00013670000655111036,1.8342175999714527,1,2,True,26,0,3,0.0,quiet,0.6,False,3,0,0,0,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,80,86,black,fixed,white,8/8/8/3k3p/p3q3/6K1/8/8 b - - 5 43,d5e6,Ke6,,4.0,2.0175690000178292,0.05,0.0,0.17511119999107905,0.17511640000157058,0.1251164000015706,1.8424526000162587,0,1,True,17,0,,0.2,normal,1.0,False,31,0,11,0,0.005957799992756918
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,81,87,white,dynamic,white,8/8/4k3/7p/p3q3/6K1/8/8 w - - 6 44,g3h3,Kh3,,4.0,1.8342175999714527,0.03,0.5082017999957316,0.000112900001113303,0.508325100003276,0.478325100003276,1.3258924999681767,0,1,True,0,0,,0.016,quiet,0.6,False,3,0,0,16,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,82,88,black,fixed,white,8/8/4k3/7p/p3q3/7K/8/8 b - - 7 44,e6e5,Ke5,-1252,4.0,1.8424526000162587,0.05,0.0,0.05111729999771342,0.05112340000050608,0.001123400000506078,1.7913292000157526,1,2,True,44,2,33,0.202,normal,1.0,False,33,0,8,2,0.004015600003185682
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,83,89,white,dynamic,white,8/8/8/4k2p/p3q3/7K/8/8 w - - 8 45,h3g3,Kg3,-1248,4.0,1.3258924999681767,0.03,0.00270690000616014,0.02761319999990519,0.03033000000868924,0.00033000000868924073,1.2955624999594875,1,2,True,29,0,2,0.016,quiet,0.6,False,2,0,0,16,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,84,90,black,fixed,white,8/8/8/4k2p/p3q3/6K1/8/8 b - - 9 45,e5d4,Kd4,-1252,4.0,1.7913292000157526,0.05,0.0,0.0507940000097733,0.050799700009520166,0.0007997000095201628,1.7405295000062324,1,2,True,44,1,30,0.20400000000000001,normal,1.0,False,30,0,10,4,0.004525500000454485
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,85,91,white,dynamic,white,8/8/8/7p/p2kq3/6K1/8/8 w - - 10 46,g3f2,Kf2,-1250,4.0,1.2955624999594875,0.03,0.0036613999982364476,0.02717099999426864,0.03084199999284465,0.0008419999928446498,1.2647204999666428,1,2,True,23,0,3,0.004,quiet,0.6,False,3,0,0,4,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,86,92,black,fixed,white,8/8/8/7p/p2kq3/8/5K2/8 b - - 11 46,d4e5,Ke5,-1250,4.0,1.7405295000062324,0.05,0.0,0.050063299990142696,0.05006829999911133,6.829999911132922e-05,1.690461200007121,1,2,True,53,8,31,0.202,normal,1.0,False,31,0,9,2,0.0043667999998433515
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,87,93,white,dynamic,white,8/8/8/4k2p/p3q3/8/5K2/8 w - - 12 47,f2g3,Kg3,-1248,4.0,1.2647204999666428,0.03,0.003452599994488992,0.027142899998580106,0.030605799998738803,0.0006057999987388041,1.234114699967904,1,2,True,24,0,3,0.0,quiet,0.6,False,3,0,0,0,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,88,94,black,fixed,white,8/8/8/4k2p/p3q3/6K1/8/8 b - - 13 47,e5d4,Kd4,-1252,4.0,1.690461200007121,0.05,0.0,0.050163500010967255,0.0501673000107985,0.0001673000107984962,1.6402938999963226,1,2,True,41,1,30,0.202,normal,1.0,False,30,0,10,2,0.004838799999561161
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,89,95,white,dynamic,white,8/8/8/7p/p2kq3/6K1/8/8 w - - 14 48,g3f2,Kf2,-1250,4.0,1.234114699967904,0.03,0.0032105999998748302,0.027395099998102523,0.030610000001615845,0.0006100000016158458,1.2035046999662882,1,2,True,23,0,3,0.004,quiet,0.6,False,3,0,0,4,0.0
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,90,96,black,fixed,white,8/8/8/7p/p2kq3/8/5K2/8 b - - 15 48,d4d5,Kd5,-1250,4.0,1.6402938999963226,0.05,0.0,0.05070750000595581,0.05071209999732673,0.0007120999973267289,1.5895817999989958,1,2,True,39,0,31,0.202,normal,1.0,False,31,0,9,2,0.004607299997587688
20260805_000246,t50ms_french_defence_dynamic_white,french_defence,0.05,91,97,white,dynamic,white,8/8/8/3k3p/p3q3/8/5K2/8 w - - 16 49,f2g3,Kg3,0,4.0,1.2035046999662882,0.03,0.004520800008322112,0.025593600003048778,0.03012049999961164,0.0001204999996116396,1.1733841999666765,1,2,True,22,0,3,0.0,quiet,0.6,False,3,0,0,0,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,1,7,white,fixed,black,rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,c3d5,Nxd5,,4.0,4.0,0.05,0.0,0.05108259999542497,0.05108829999517184,0.0010882999951718347,3.948911700004828,0,1,True,28,0,,0.31966666666666665,normal,1.0,False,39,2,1,53,0.005199100007303059
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,2,8,black,dynamic,black,rnbqkb1r/ppp2ppp/4pn2/3N4/3PP3/8/PPP2PPP/R1BQKBNR b KQkq - 0 4,d8d5,Qxd5,-243,4.0,4.0,0.09000000000000001,0.004096299991942942,0.0867180999921402,0.09082359999592882,0.000823599995928806,3.909176400004071,1,2,True,46,0,33,0.51,volatile,1.8,False,33,4,1,160,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,3,9,white,fixed,black,rnb1kb1r/ppp2ppp/4pn2/3q4/3PP3/8/PPP2PPP/R1BQKBNR w KQkq - 0 5,g1h3,Nh3,,4.0,3.948911700004828,0.05,0.0,0.05182090000016615,0.051826399998390116,0.001826399998390113,3.897085300006438,0,1,True,24,0,,0.38333333333333336,volatile,1.0,False,36,1,1,436,0.004811899998458102
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,4,10,black,dynamic,black,rnb1kb1r/ppp2ppp/4pn2/3q4/3PP3/7N/PPP2PPP/R1BQKB1R b KQkq - 1 5,d5e4,Qxe4+,-434,4.0,3.909176400004071,0.09000000000000001,0.00550340001063887,0.08586490000016056,0.09137779999582563,0.0013777999958256154,3.8177986000082456,1,2,True,50,0,45,0.462,volatile,1.8,False,45,4,3,12,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,5,11,white,fixed,black,rnb1kb1r/ppp2ppp/4pn2/8/3Pq3/7N/PPP2PPP/R1BQKB1R w KQkq - 0 6,c1e3,Be3,-342,4.0,3.897085300006438,0.05,0.0,0.05075650000071619,0.05076139999437146,0.0007613999943714561,3.8463239000120666,1,2,True,35,0,4,0.55,volatile,1.0,True,4,0,0,203,0.0025314000085927546
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,6,12,black,dynamic,black,rnb1kb1r/ppp2ppp/4pn2/8/3Pq3/4B2N/PPP2PPP/R2QKB1R b KQkq - 1 6,e4e3,Qxe3+,-743,4.0,3.8177986000082456,0.09000000000000001,0.0054418999934569,0.08628989999124315,0.09174170000187587,0.0017417000018758594,3.7260569000063697,1,2,True,43,0,43,0.542,volatile,1.8,False,43,4,2,92,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,7,13,white,fixed,black,rnb1kb1r/ppp2ppp/4pn2/8/3P4/4q2N/PPP2PPP/R2QKB1R w KQkq - 0 7,f2e3,fxe3,303,4.0,3.8463239000120666,0.05,0.0,0.05052140000043437,0.05052560000331141,0.0005256000033114078,3.795798300008755,1,2,True,28,0,3,0.6333333333333333,volatile,1.0,True,3,1,0,401,0.0031186999985948205
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,8,14,black,dynamic,black,rnb1kb1r/ppp2ppp/4pn2/8/3P4/4P2N/PPP3PP/R2QKB1R b KQkq - 0 7,h8g8,Rg8,,4.0,3.7260569000063697,0.05,0.003917199996067211,0.04681610000261571,0.050742699997499585,0.0007426999974995824,3.67531420000887,0,1,True,28,0,,0.30000000000000004,normal,1.0,False,30,0,1,1046,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,9,15,white,fixed,black,rnb1kbr1/ppp2ppp/4pn2/8/3P4/4P2N/PPP3PP/R2QKB1R w KQq - 1 8,h3g5,Ng5,,4.0,3.795798300008755,0.05,0.0,0.05178360000718385,0.05178840000007767,0.0017884000000776695,3.7440099000086775,0,1,True,31,0,,0.10200000000000001,quiet,1.0,False,33,0,1,2,0.005087700003059581
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,10,16,black,dynamic,black,rnb1kbr1/ppp2ppp/4pn2/6N1/3P4/4P3/PPP3PP/R2QKB1R b KQq - 2 8,g8h8,Rh8,,4.0,3.67531420000887,0.03,0.0038632999930996448,0.027768500003730878,0.031640300003346056,0.0016403000033460569,3.643673900005524,0,1,True,15,0,,0.14300000000000002,quiet,0.6,False,28,0,1,43,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,11,17,white,fixed,black,rnb1kb1r/ppp2ppp/4pn2/6N1/3P4/4P3/PPP3PP/R2QKB1R w KQq - 3 9,g5h7,Nxh7,,4.0,3.7440099000086775,0.05,0.0,0.05147130000113975,0.05147649999707937,0.0014764999970793696,3.692533400011598,0,1,True,29,0,,0.352,volatile,1.0,False,37,3,1,2,0.004896799990092404
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,12,18,black,dynamic,black,rnb1kb1r/ppp2ppN/4pn2/8/3P4/4P3/PPP3PP/R2QKB1R b KQq - 0 9,h8g8,Rg8,,4.0,3.643673900005524,0.05,0.004992400004994124,0.04648570000426844,0.051487899996573105,0.0014878999965731027,3.592186000008951,0,1,True,26,0,,0.31766666666666665,normal,1.0,False,30,2,1,51,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,13,19,white,fixed,black,rnb1kbr1/ppp2ppN/4pn2/8/3P4/4P3/PPP3PP/R2QKB1R w KQq - 1 10,h7f8,Nxf8,,4.0,3.692533400011598,0.05,0.0,0.050377000006847084,0.05038150001200847,0.0003815000120084705,3.6421518999995897,0,1,True,32,0,,0.3666666666666667,volatile,1.0,False,34,2,2,0,0.004351199997472577
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,14,20,black,dynamic,black,rnb1kNr1/ppp2pp1/4pn2/8/3P4/4P3/PPP3PP/R2QKB1R b KQq - 0 10,g8f8,Rxf8,417,4.0,3.592186000008951,0.09000000000000001,0.0026252999959979206,0.08783540000149515,0.09046970000781585,0.00046970000781583476,3.501716300001135,1,2,True,63,0,24,0.3666666666666667,volatile,1.8,False,24,2,0,334,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,15,21,white,fixed,black,rnb1kr2/ppp2pp1/4pn2/8/3P4/4P3/PPP3PP/R2QKB1R w KQq - 0 11,f1b5,Bb5+,485,4.0,3.6421518999995897,0.05,0.0,0.05100069999753032,0.05100490000040736,0.0010049000004073577,3.5911469999991823,1,2,True,36,0,31,0.30000000000000004,normal,1.0,False,31,0,1,314,0.004369500005850568
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,16,22,black,dynamic,black,rnb1kr2/ppp2pp1/4pn2/1B6/3P4/4P3/PPP3PP/R2QK2R b KQq - 1 11,b8c6,Nc6,398,4.0,3.501716300001135,0.09000000000000001,0.002948699999251403,0.08755680000467692,0.09051000000908971,0.0005100000090896978,3.4112062999920454,1,2,True,60,0,7,0.418,volatile,1.8,True,7,0,0,68,0.0
20260805_000246,t50ms_french_defence_dynamic_black,french_defence,0.05,17,23,white,fixed,black,r1b1kr2/ppp2pp1/2n1pn2/1B6/3P4/4P3/PPP3PP/R2QK2R w KQq - 2 12,b5c6,Bxc6+,788,4.0,3.5911469999991823,0.05,0.0,0.05003969999961555,0.05004180000105407,4.1800001054068114e-05,3.5411051999981282,1,2,True,36,0,36,0.27033333333333337,normal,1.0,False,36,1,1,87,0.005092799998237751
