experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,v2_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,remaining_move_capacity,stable_time_target,uncertain_time_target,unstable_time_target,final_policy_target,committed_time_limit,hard_time_cap,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,stop_reason,policy_stopped_at_iteration_boundary,nodes,cutoffs,incomplete_iteration_nodes,incomplete_node_fraction,iteration_nodes,iteration_times,iteration_best_moves,iteration_scores,iteration_root_gaps,stability_class,time_multiplier,best_move_changed,absolute_score_change,observed_root_score_gap,instability_signal_count,stability_reason,predicted_next_iteration_time,prediction_time_growth,prediction_node_growth,prediction_clamped_growth
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,36,36,black,fixed,white,r3r1k1/p1qp2p1/2p1pn2/7p/2bR3P/2N1PN2/PB3PP1/4K3 b - - 5 18,c4a6,Ba6,-1068,2.0,0.297253000040655,3,0.08000000000000002,0.1,0.137253000040655,0.1,0.1,0.1,0.1001170999952592,0.00011709999525919002,0.19713590004539583,2,3,True,deadline_timeout,False,442,78,241,0.5452488687782805,43|158,0.010912000|0.036831600,c4a2|c4a6,-1243|-1068,13|114,uncertain,1.0,True,175,114,2,best_move_changed+large_score_change,0.1426808541491011,3.375329913535459,3.6744186046511627,3.5217005879447347
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,37,37,white,search_aware,white,r3r1k1/p1qp2p1/b1p1pn2/7p/3R3P/2N1PN2/PB3PP1/4K3 w - - 6 19,d4d7,Rxd7,-1068,2.0,0.8854849999625003,2,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.1000866000103997,8.660001039970111e-05,0.7853983999521006,1,2,True,deadline_timeout,False,390,29,356,0.9128205128205128,34,0.009812000,d4d7,-1068,49,uncertain,1.0,,,49,0,insufficient_cross_depth_history,,,,
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,38,38,black,fixed,white,r3r1k1/p1qR2p1/b1p1pn2/7p/7P/2N1PN2/PB3PP1/4K3 b - - 0 19,c7d7,Qxd7,-1577,2.0,0.19713590004539583,2,0.08000000000000002,0.1,0.11713590004539581,0.1,0.1,0.1,0.10014249999949243,0.00014249999949242365,0.0969934000459034,2,3,True,deadline_timeout,False,483,58,324,0.6708074534161491,39|120,0.009959000|0.023979300,c7d7|c7d7,-1621|-1577,21|8,stable,1.0,False,44,8,1,narrow_root_gap,0.0717956100808778,2.4078019882334813,3.076923076923077,2.7218783040865118
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,39,39,white,search_aware,white,r3r1k1/p2q2p1/b1p1pn2/7p/7P/2N1PN2/PB3PP1/4K3 w - - 0 20,f3e5,Ne5,-1652,2.0,0.7853983999521006,1,0.08000000000000002,0.1,0.2,0.2,0.2,0.2,0.20012699998915195,0.00012699998915194355,0.5852713999629486,2,3,True,deadline_timeout,False,846,103,710,0.8392434988179669,21|115,0.005768600|0.022735100,c3d5|f3e5,-1577|-1652,13|2,unstable,2.0,True,75,2,3,best_move_changed+large_score_change+narrow_root_gap,0.11618285608179522,3.9411815727850557,5.476190476190476,4.645714260888515
20260805_005743,sa100ms_starting_position_v2_white,starting_position,0.1,40,40,black,fixed,white,r3r1k1/p2q2p1/b1p1pn2/4N2p/7P/2N1P3/PB3PP1/4K3 b - - 1 20,d7d6,Qd6,-1523,2.0,0.0969934000459034,1,0.08000000000000002,0.0969934000459034,0.0969934000459034,0.0969934000459034,0.0969934000459034,0.0969934000459034,0.09707930000149645,8.589995559304953e-05,0.0,2,3,True,deadline_timeout,False,444,49,162,0.36486486486486486,37|245,0.008297100|0.058316500,d7d2|d7d6,-1652|-1523,2|35,uncertain,1.0,True,129,35,2,best_move_changed+large_score_change,0.43762173057814907,7.028540085117523,6.621621621621622,6.822047566240539
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,1,1,white,fixed,black,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g1f3,Nf3,0,2.0,2.0,20,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10014979999687057,0.00014979999687056433,1.8998502000031294,2,3,True,deadline_timeout,False,523,60,417,0.7973231357552581,20|86,0.004100600|0.016682100,g1f3|g1f3,61|0,0|0,stable,1.0,False,61,0,1,narrow_root_gap,0.07675016007059815,4.06820953520155,4.3,4.182499372548269
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,2,2,black,search_aware,black,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g8f6,Nf6,61,2.0,2.0,20,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.026677500005462207,0.0,1.9733224999945378,2,2,False,predicted_next_iteration_exceeds_target,True,138,18,0,0.0,20|118,0.003833800|0.022796000,g8f6|g8f6,0|61,0|0,stable,0.8,False,61,0,1,narrow_root_gap,0.1485223929348555,5.9460587624619,5.9,5.922984610694613
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,3,3,white,fixed,black,rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,b1c3,Nc3,0,2.0,1.8998502000031294,19,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10003470000810921,3.470000810920637e-05,1.7998154999950202,2,3,True,deadline_timeout,False,493,53,352,0.7139959432048681,22|119,0.004428900|0.023729100,b1c3|b1c3,61|0,7|0,stable,1.0,False,61,0,1,narrow_root_gap,0.14051697372252636,5.357786351185412,5.409090909090909,5.383377512774705
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,4,4,black,search_aware,black,rnbqkb1r/pppppppp/5n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 3 2,b8c6,Nc6,52,2.0,1.9733224999945378,19,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.024495999998180196,0.0,1.9488264999963576,2,2,False,predicted_next_iteration_exceeds_target,True,120,20,0,0.0,22|98,0.005459900|0.018980600,b8c6|b8c6,0|52,7|1,stable,0.8,False,52,1,1,narrow_root_gap,0.08216123214621035,3.4763640358968635,4.454545454545454,3.9351774565386073
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,5,5,white,fixed,black,r1bqkb1r/pppppppp/2n2n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 4 3,e2e3,e3,-24,2.0,1.7998154999950202,18,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10006509999220725,6.509999220724594e-05,1.699750400002813,2,3,True,deadline_timeout,False,466,32,131,0.2811158798283262,24|311,0.005447900|0.067477900,d2d4|e2e3,52|-24,7|0,unstable,1.0,True,76,0,3,best_move_changed+large_score_change+narrow_root_gap,0.593805519968737,12.38603866670309,12.958333333333334,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,6,6,black,search_aware,black,r1bqkb1r/pppppppp/2n2n2/8/8/2N1PN2/PPPP1PPP/R1BQKB1R b KQkq - 0 3,e7e6,e6,44,2.0,1.9488264999963576,18,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.05156189999252092,0.0,1.8972646000038367,2,2,False,predicted_next_iteration_exceeds_target,True,235,21,0,0.0,24|211,0.005806500|0.045703200,d7d5|e7e6,-24|44,7|2,uncertain,1.0,True,68,2,2,best_move_changed+narrow_root_gap,0.4021881601074711,7.871041070203757,8.791666666666666,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,7,7,white,fixed,black,r1bqkb1r/pppp1ppp/2n1pn2/8/8/2N1PN2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,f1d3,Bd3,-2,2.0,1.699750400002813,17,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10027629999967758,0.0002762999996775706,1.5994741000031354,2,3,True,deadline_timeout,False,384,28,157,0.4088541666666667,31|196,0.008024100|0.050429000,f1c4|f1d3,44|-2,0|2,uncertain,1.0,True,46,2,2,best_move_changed+narrow_root_gap,0.34967311494165393,6.284692368647294,6.32258064516129,6.303608040701947
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,8,8,black,search_aware,black,r1bqkb1r/pppp1ppp/2n1pn2/8/8/2NBPN2/PPPP1PPP/R1BQK2R b KQkq - 1 4,h7h5,h5,61,2.0,1.8972646000038367,17,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.08099309999670368,0.0,1.816271500007133,2,2,False,predicted_next_iteration_exceeds_target,True,303,25,0,0.0,31|272,0.009272200|0.071660500,f8c5|h7h5,-2|61,0|4,uncertain,1.0,True,63,4,2,best_move_changed+narrow_root_gap,0.6306124000460841,7.728532605722296,8.774193548387096,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,9,9,white,fixed,black,r1bqkb1r/pppp1pp1/2n1pn2/7p/8/2NBPN2/PPPP1PPP/R1BQK2R w KQkq - 0 5,h2h4,h4,-2,2.0,1.5994741000031354,16,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.1000276999984635,2.7699998463498465e-05,1.4994464000046719,2,3,True,deadline_timeout,False,382,34,124,0.32460732984293195,36|222,0.009671600|0.059063600,f3e5|h2h4,61|-2,2|0,uncertain,1.0,True,63,0,2,best_move_changed+narrow_root_gap,0.3987021981861555,6.106910957407555,6.166666666666667,6.136716079251719
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,10,10,black,search_aware,black,r1bqkb1r/pppp1pp1/2n1pn2/7p/7P/2NBPN2/PPPP1PP1/R1BQK2R b KQkq - 0 5,f8c5,Bc5,27,2.0,1.816271500007133,16,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.0708096000016667,0.0,1.7454619000054663,2,2,False,predicted_next_iteration_exceeds_target,True,269,26,0,0.0,31|238,0.008960400|0.061789700,f8c5|f8c5,-2|27,0|7,stable,0.8,False,29,7,1,narrow_root_gap,0.4945506170453776,6.895864026698753,7.67741935483871,7.276155574677675
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,11,11,white,fixed,black,r1bqk2r/pppp1pp1/2n1pn2/2b4p/7P/2NBPN2/PPPP1PP1/R1BQK2R w KQkq - 1 6,b2b4,b4,-112,2.0,1.4994464000046719,15,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10026999999536201,0.00026999999536200803,1.3991764000093099,2,3,True,deadline_timeout,False,366,38,187,0.5109289617486339,36|143,0.010798800|0.039556800,f3e5|b2b4,27|-112,0|0,unstable,1.0,True,139,0,3,best_move_changed+large_score_change+narrow_root_gap,0.1659791100246397,3.6630736713036707,3.9722222222222223,3.814517353321332
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,12,12,black,search_aware,black,r1bqk2r/pppp1pp1/2n1pn2/2b4p/1P5P/2NBPN2/P1PP1PP1/R1BQK2R b KQkq - 0 6,c6b4,Nxb4,-61,2.0,1.7454619000054663,15,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.0397856000054162,0.0,1.70567630000005,2,2,False,predicted_next_iteration_exceeds_target,True,144,35,0,0.0,36|108,0.011125700|0.028592500,c5e3|c6b4,-112|-61,22|6,uncertain,1.0,True,51,6,2,best_move_changed+narrow_root_gap,0.08733087961700453,2.5699506551207967,3.0,2.7766620185687687
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,13,13,white,fixed,black,r1bqk2r/pppp1pp1/4pn2/2b4p/1n5P/2NBPN2/P1PP1PP1/R1BQK2R w KQkq - 0 7,d3c4,Bc4,-260,2.0,1.3991764000093099,14,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10013099999923725,0.00013099999923724126,1.2990454000100726,2,3,True,deadline_timeout,False,383,61,67,0.17493472584856398,36|280,0.010788300|0.072051000,f3e5|d3c4,-61|-260,0|8,unstable,1.0,True,199,8,3,best_move_changed+large_score_change+narrow_root_gap,0.5712207329781831,6.678624063384934,7.777777777777778,7.207277837458971
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,14,14,black,search_aware,black,r1bqk2r/pppp1pp1/4pn2/2b4p/1nB4P/2N1PN2/P1PP1PP1/R1BQK2R b KQkq - 1 7,b4c2,Nxc2+,-260,2.0,1.70567630000005,14,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.1001890000043204,0.00018900000432039987,1.6054872999957297,1,2,True,deadline_timeout,False,361,26,325,0.9002770083102493,36,0.010968700,b4c2,-260,46,uncertain,1.0,,,46,0,insufficient_cross_depth_history,,,,
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,15,15,white,fixed,black,r1bqk2r/pppp1pp1/4pn2/2b4p/2B4P/2N1PN2/P1nP1PP1/R1BQK2R w KQkq - 0 8,d1c2,Qxc2,54,2.0,1.2990454000100726,13,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10022390000813175,0.00022390000813174438,1.1988215000019409,2,3,True,deadline_timeout,False,387,20,347,0.896640826873385,3|37,0.000874800|0.010464200,d1c2|d1c2,176|54,366|335,stable,1.0,False,122,335,1,large_score_change,0.09208496006904171,11.961819902981244,12.333333333333334,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,16,16,black,search_aware,black,r1bqk2r/pppp1pp1/4pn2/2b4p/2B4P/2N1PN2/P1QP1PP1/R1B1K2R b KQkq - 0 8,c5e3,Bxe3,54,2.0,1.6054872999957297,13,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10031100000196602,0.0003110000019660164,1.5051762999937637,1,2,True,deadline_timeout,False,374,18,342,0.9144385026737968,32,0.010357200,c5e3,54,74,uncertain,1.0,,,74,0,insufficient_cross_depth_history,,,,
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,17,17,white,fixed,black,r1bqk2r/pppp1pp1/4pn2/7p/2B4P/2N1bN2/P1QP1PP1/R1B1K2R w KQkq - 0 9,f2e3,fxe3,392,2.0,1.1988215000019409,12,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.1000932000024477,9.320000244769644e-05,1.0987282999994932,2,3,True,deadline_timeout,False,422,50,230,0.5450236966824644,49|143,0.014385200|0.032653800,f2e3|f2e3,440|392,0|0,stable,1.0,False,48,0,1,narrow_root_gap,0.09244965699014816,2.2699580113637032,2.9183673469387754,2.5738242634814656
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,18,18,black,search_aware,black,r1bqk2r/pppp1pp1/4pn2/7p/2B4P/2N1PN2/P1QP2P1/R1B1K2R b KQkq - 0 9,d7d5,d5,392,2.0,1.5051762999937637,12,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10004760000447277,4.7600004472764246e-05,1.405128699989291,1,2,True,deadline_timeout,False,406,16,381,0.9384236453201971,25,0.008538700,d7d5,392,9,uncertain,1.0,,,9,0,insufficient_cross_depth_history,,,,
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,19,19,white,fixed,black,r1bqk2r/ppp2pp1/4pn2/3p3p/2B4P/2N1PN2/P1QP2P1/R1B1K2R w KQkq - 0 10,c2a4,Qa4+,367,2.0,1.0987282999994932,11,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10003370000049472,3.3700000494713e-05,0.9986945999989985,2,3,True,deadline_timeout,False,399,54,227,0.568922305764411,48|124,0.012267100|0.030983900,c3d5|c2a4,546|367,0|1,unstable,1.0,True,179,1,3,best_move_changed+large_score_change+narrow_root_gap,0.08705948217016894,2.525772187314498,2.5833333333333335,2.554390628681484
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,20,20,black,search_aware,black,r1bqk2r/ppp2pp1/4pn2/3p3p/Q1B4P/2N1PN2/P2P2P1/R1B1K2R b KQkq - 1 10,b7b5,b5,547,2.0,1.405128699989291,11,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.03991959999257233,0.0,1.3652090999967186,2,2,False,predicted_next_iteration_exceeds_target,True,156,4,0,0.0,7|149,0.002401600|0.037468900,c7c6|b7b5,367|547,2|10,unstable,2.0,True,180,10,3,best_move_changed+large_score_change+narrow_root_gap,0.3297263200161979,15.601640510302024,21.285714285714285,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,21,21,white,fixed,black,r1bqk2r/p1p2pp1/4pn2/1p1p3p/Q1B4P/2N1PN2/P2P2P1/R1B1K2R w KQkq - 0 11,a4b5,Qxb5+,478,2.0,0.9986945999989985,10,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10020600000279956,0.0002060000027995501,0.8984885999961989,2,3,True,deadline_timeout,False,396,53,254,0.6414141414141414,44|98,0.012142400|0.024469800,c4d5|a4b5,547|478,1|13,uncertain,1.0,True,69,13,2,best_move_changed+narrow_root_gap,0.057025978599412074,2.015235868672436,2.227272727272727,2.1186032873843748
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,22,22,black,search_aware,black,r1bqk2r/p1p2pp1/4pn2/1Q1p3p/2B4P/2N1PN2/P2P2P1/R1B1K2R b KQkq - 0 11,c7c6,c6,661,2.0,1.3652090999967186,10,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.029070100004901178,0.0,1.3361389999918174,2,2,False,predicted_next_iteration_exceeds_target,True,114,4,0,0.0,6|108,0.002139500|0.026883700,c7c6|c7c6,478|661,11|22,uncertain,1.0,False,183,22,2,large_score_change+narrow_root_gap,0.23657656003488228,12.565412522142445,18.0,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,23,23,white,fixed,black,r1bqk2r/p4pp1/2p1pn2/1Q1p3p/2B4P/2N1PN2/P2P2P1/R1B1K2R w KQkq - 0 12,b5c6,Qxc6+,602,2.0,0.8984885999961989,9,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10013349998916965,0.00013349998916964423,0.7983551000070293,2,3,True,deadline_timeout,False,389,53,241,0.6195372750642674,48|100,0.013656100|0.023268600,b5c6|b5c6,661|602,0|212,stable,1.0,False,59,212,0,no_instability_signal,0.04822409687531848,1.7038978918425227,2.0833333333333335,1.884087915855288
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,24,24,black,search_aware,black,r1bqk2r/p4pp1/2Q1pn2/3p3p/2B4P/2N1PN2/P2P2P1/R1B1K2R b KQkq - 0 12,e8e7,Ke7,1060,2.0,1.3361389999918174,9,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.029763300000922754,0.0,1.3063756999908946,2,2,False,predicted_next_iteration_exceeds_target,True,121,3,0,0.0,5|116,0.001749100|0.027969200,c8d7|e8e7,602|1060,7|5,unstable,2.0,True,458,5,3,best_move_changed+large_score_change+narrow_root_gap,0.24612896003527568,15.990623719578512,23.2,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,25,25,white,fixed,black,r1bq3r/p3kpp1/2Q1pn2/3p3p/2B4P/2N1PN2/P2P2P1/R1B1K2R w KQ - 1 13,c6a8,Qxa8,714,2.0,0.7983551000070293,8,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.10007289999339264,7.289999339263331e-05,0.6982822000136366,2,3,True,deadline_timeout,False,402,54,209,0.5199004975124378,52|141,0.013469400|0.035340400,c6a8|c6a8,1060|714,159|93,stable,1.0,False,346,93,1,large_score_change,0.10368922667023932,2.623754583625339,2.7115384615384617,2.6672854116381957
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,26,26,black,search_aware,black,Q1bq3r/p3kpp1/4pn2/3p3p/2B4P/2N1PN2/P2P2P1/R1B1K2R b KQ - 0 13,d5c4,dxc4,1046,2.0,1.3063756999908946,8,0.08000000000000002,0.1,0.2,0.08000000000000002,0.1,0.2,0.0332429999980377,0.0,1.273132699992857,2,2,False,predicted_next_iteration_exceeds_target,True,136,32,0,0.0,33|103,0.010370400|0.022815700,d5c4|d5c4,714|1046,314|94,stable,0.8,False,332,94,1,large_score_change,0.06576688474129193,2.200079073769304,3.121212121212121,2.6204796264565555
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,27,27,white,fixed,black,Q1bq3r/p3kpp1/4pn2/7p/2p4P/2N1PN2/P2P2P1/R1B1K2R w KQ - 0 14,a8a7,Qxa7+,799,2.0,0.6982822000136366,7,0.08000000000000002,0.1,0.2,0.1,0.1,0.1,0.1000962999969488,9.629999694879543e-05,0.5981859000166878,2,3,True,deadline_timeout,False,410,48,288,0.7024390243902439,38|84,0.009942500|0.017117500,a8c8|a8a7,1046|799,169|49,uncertain,1.0,True,247,49,2,best_move_changed+large_score_change,0.0367327324019691,1.7216494856224713,2.210526315789474,1.950833538396827
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,28,28,black,search_aware,black,2bq3r/Q3kpp1/4pn2/7p/2p4P/2N1PN2/P2P2P1/R1B1K2R b KQ - 0 14,e7d6,Kd6,939,2.0,1.273132699992857,7,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.02810319999116473,0.0,1.2450295000016922,2,2,False,predicted_next_iteration_exceeds_target,True,112,6,0,0.0,8|104,0.002776000|0.025281000,c8b7|e7d6,799|939,32|59,uncertain,1.0,True,140,59,2,best_move_changed+large_score_change,0.22247279995353894,9.106988490729814,13.0,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,29,29,white,fixed,black,2bq3r/Q4pp1/3kpn2/7p/2p4P/2N1PN2/P2P2P1/R1B1K2R w KQ - 1 15,a7f7,Qxf7,903,2.0,0.5981859000166878,6,0.08000000000000002,0.1,0.19818590001668773,0.1,0.1,0.1,0.10025339999992866,0.00025339999992865514,0.49793250001675915,2,3,True,deadline_timeout,False,414,51,245,0.5917874396135265,45|124,0.009814000|0.030982300,a7f7|a7f7,939|903,15|40,stable,1.0,False,36,40,0,no_instability_signal,0.10051820537659648,3.156949254584667,2.7555555555555555,2.9494319888883265
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,30,30,black,search_aware,black,2bq3r/5Qp1/3kpn2/7p/2p4P/2N1PN2/P2P2P1/R1B1K2R b KQ - 0 15,c8b7,Bb7,903,2.0,1.2450295000016922,6,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10015339999517892,0.00015339999517891,1.1448761000065133,1,2,True,deadline_timeout,False,436,11,408,0.9357798165137615,28,0.009204000,c8b7,903,4,uncertain,1.0,,,4,0,insufficient_cross_depth_history,,,,
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,31,31,white,fixed,black,3q3r/1b3Qp1/3kpn2/7p/2p4P/2N1PN2/P2P2P1/R1B1K2R w KQ - 1 16,f7b7,Qxb7,1248,2.0,0.49793250001675915,5,0.08000000000000002,0.1,0.1779325000167591,0.1,0.1,0.1,0.10011679999297485,0.000116799992974842,0.3978157000237843,2,3,True,deadline_timeout,False,400,45,241,0.6025,43|116,0.010539300|0.028819200,f7b7|f7b7,1279|1248,4|318,stable,1.0,False,31,318,0,no_instability_signal,0.08610025745080924,2.7344510553111254,2.697674418604651,2.7160004898451904
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,32,32,black,search_aware,black,3q3r/1Q4p1/3kpn2/7p/2p4P/2N1PN2/P2P2P1/R1B1K2R b KQ - 0 16,d8a5,Qa5,1351,2.0,1.1448761000065133,5,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.08431879999989178,0.0,1.0605573000066215,2,2,False,predicted_next_iteration_exceeds_target,True,399,23,0,0.0,27|372,0.008859500|0.075396000,d8b6|d8a5,1248|1351,1|0,unstable,2.0,True,103,0,3,best_move_changed+large_score_change+narrow_root_gap,0.6634848000016064,8.51018680713822,13.777777777777779,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,33,33,white,fixed,black,7r/1Q4p1/3kpn2/q6p/2p4P/2N1PN2/P2P2P1/R1B1K2R w KQ - 1 17,c3e2,Ne2,1041,2.0,0.3978157000237843,4,0.08000000000000002,0.1,0.15781570002378426,0.1,0.1,0.1,0.10022680000110995,0.0002268000011099447,0.29758890002267435,2,3,True,deadline_timeout,False,384,50,140,0.3645833333333333,50|194,0.012919700|0.052422500,b7d5|c3e2,1351|1041,16|35,uncertain,1.0,True,310,35,2,best_move_changed+large_score_change,0.22880153076536028,4.057563254003821,3.88,3.96778848044283
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,34,34,black,search_aware,black,7r/1Q4p1/3kpn2/q6p/2p4P/4PN2/P2PN1P1/R1B1K2R b KQ - 2 17,a5d2,Qxd2+,1041,2.0,1.0605573000066215,4,0.08000000000000002,0.1,0.2,0.1,0.1,0.2,0.10011389999999665,0.00011389999999664169,0.9604434000066249,1,2,True,deadline_timeout,False,439,32,400,0.9111617312072893,39,0.012257700,a5d2,1041,120,uncertain,1.0,,,120,0,insufficient_cross_depth_history,,,,
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,35,35,white,fixed,black,7r/1Q4p1/3kpn2/7p/2p4P/4PN2/P2qN1P1/R1B1K2R w KQ - 0 18,c1d2,Bxd2,2075,2.0,0.29758890002267435,3,0.08000000000000002,0.1,0.13758890002267432,0.1,0.1,0.1,0.10013179999077693,0.00013179999077692073,0.19745710003189743,2,3,True,deadline_timeout,False,487,22,431,0.8850102669404517,5|51,0.001228400|0.014695000,c1d2|c1d2,2097|2075,24|40,stable,1.0,False,22,40,0,no_instability_signal,0.12931600004667418,11.9627157636252,10.2,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,36,36,black,search_aware,black,7r/1Q4p1/3kpn2/7p/2p4P/4PN2/P2BN1P1/R3K2R b KQ - 0 18,e6e5,e5,2238,2.0,0.9604434000066249,3,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.080395299999509,0.0,0.8800481000071159,2,2,False,predicted_next_iteration_exceeds_target,True,397,17,0,0.0,21|376,0.007288600|0.073056000,f6d5|e6e5,2075|2238,1|1,unstable,2.0,True,163,1,3,best_move_changed+large_score_change+narrow_root_gap,0.642892800073605,10.023324099071713,17.904761904761905,8.0
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,37,37,white,fixed,black,7r/1Q4p1/3k1n2/4p2p/2p4P/4PN2/P2BN1P1/R3K2R w KQ - 0 19,b7g7,Qxg7,2140,2.0,0.19745710003189743,2,0.08000000000000002,0.1,0.11745710003189741,0.1,0.1,0.1,0.10016110001015477,0.00016110001015476327,0.09729600002174266,2,3,True,deadline_timeout,False,438,57,246,0.5616438356164384,51|141,0.011398700|0.034004600,f3e5|b7g7,2238|2140,78|39,uncertain,1.0,True,98,39,2,best_move_changed+large_score_change,0.10742268361807981,2.9831998408594673,2.764705882352941,2.87187571950085
20260805_005743,sa100ms_starting_position_v2_black,starting_position,0.1,38,38,black,search_aware,black,7r/6Q1/3k1n2/4p2p/2p4P/4PN2/P2BN1P1/R3K2R b KQ - 0 19,h8e8,Re8,2534,2.0,0.8800481000071159,2,0.08000000000000002,0.1,0.2,0.2,0.1,0.2,0.04669339999963995,0.0,0.8333547000074759,2,2,False,predicted_next_iteration_exceeds_target,True,226,20,0,0.0,22|204,0.007392700|0.039244100,d6d5|h8e8,2140|2534,5|7,unstable,2.0,True,394,7,3,best_move_changed+large_score_change+narrow_root_gap,0.3028701324956848,5.308493510432794,9.272727272727273,7.015996903597229
